63	310	57
26	350	42
23	340	42
21	336	32
33	350	42
53	306	1
50	340	39
25	336	36
52	313	26
22	335	39
50	353	37
26	353	47
37	355	41
30	358	42
24	343	34
54	305	31
49	320	32
46	346	34
24	333	31
49	355	24
33	353	37
32	351	34
35	370	39
20	365	51
49	350	32
29	348	36
35	363	52
36	376	42
19	358	51
39	398	66
30	346	44
55	348	51
58	348	59
55	346	59
30	346	59
25	346	59
23	346	59
20	363	71
28	338	54
46	366	69
58	328	47
33	361	51
60	351	51
20	371	62
62	330	21
47	385	69
56	330	39
54	336	47
58	341	77
20	350	52
25	326	19
14	371	62
29	360	67
45	381	69
51	365	69
59	351	66
55	306	39
56	326	61
62	355	59
56	326	57
20	351	69
18	398	74
36	351	56
33	360	46
30	365	61
29	353	57
51	351	64
38	351	64
67	360	71
60	346	57
73	366	77
66	315	57
52	356	61
63	320	46
14	373	72
18	368	99
44	365	54
27	373	54
66	368	54
22	345	46
40	396	86
47	375	77
33	351	59
48	405	77
38	421	74
13	388	36
27	358	72
56	330	56
39	375	42
48	373	86
13	385	54
16	376	76
31	385	49
63	310	37
64	358	41
54	263	52
65	363	66
29	358	57
28	366	44
34	360	77
17	380	49
44	405	89
68	333	71
22	366	67
57	365	69
16	375	72
33	365	44
45	396	47
58	356	59
27	333	57
48	380	76
58	363	39
13	361	42
36	371	49
41	380	72
64	335	49
43	386	96
44	358	102
55	348	72
55	326	36
34	378	44
53	373	61
33	376	81
56	383	79
45	353	66
16	361	76
31	363	66
5	368	64
39	375	76
44	385	77
57	335	64
37	366	51
27	350	57
60	353	52
19	353	57
31	346	81
41	363	76
65	316	42
13	366	56
12	368	57
22	348	34
26	340	41
54	340	31
69	358	62
67	341	77
8	296	87
19	373	67
23	348	54
23	320	36
59	355	44
26	321	19
48	361	89
58	360	82
63	350	52
16	361	81
25	346	51
33	363	49
37	376	52
69	368	61
12	363	59
